# format: first line must contain (num_ombh2,num_lambda_G_rad), 
# other lines must contain (ombh2,lambda_G_rad,YHe) 
# Beware, omegab = 8*pi*G_6.67*rho_b*h^2/(3*H_0^2), lambda_G_mat not taken into account in this definition and lambda_G_mat = 0.95 here. We used PArthENoPE 3.0 to create this file.

50 23 

0.02156  1.050  0.24191 
0.02172  1.050  0.24198 
0.02189  1.050  0.24205 
0.02206  1.050  0.24213 
0.02222  1.050  0.24220 
0.02239  1.050  0.24227 
0.02255  1.050  0.24234 
0.02272  1.050  0.24241 
0.02288  1.050  0.24248 
0.02305  1.050  0.24255 
0.02321  1.050  0.24261 
0.02338  1.050  0.24268 
0.02354  1.050  0.24275 
0.02371  1.050  0.24282 
0.02387  1.050  0.24288 
0.02404  1.050  0.24295 
0.02420  1.050  0.24301 
0.02437  1.050  0.24308 
0.02453  1.050  0.24314 
0.02470  1.050  0.24320 
0.02486  1.050  0.24327 
0.02503  1.050  0.24333 
0.02519  1.050  0.24339 
0.02536  1.050  0.24345 
0.02552  1.050  0.24351 
0.02569  1.050  0.24358 
0.02585  1.050  0.24364 
0.02602  1.050  0.24369 
0.02619  1.050  0.24375 
0.02635  1.050  0.24381 
0.02652  1.050  0.24387 
0.02668  1.050  0.24393 
0.02685  1.050  0.24399 
0.02701  1.050  0.24404 
0.02718  1.050  0.24410 
0.02734  1.050  0.24416 
0.02751  1.050  0.24421 
0.02767  1.050  0.24427 
0.02784  1.050  0.24432 
0.02800  1.050  0.24438 
0.02817  1.050  0.24443 
0.02833  1.050  0.24449 
0.02024  1.060  0.24184 
0.02040  1.060  0.24192 
0.02057  1.060  0.24200 
0.02073  1.060  0.24208 
0.02090  1.060  0.24216 
0.02106  1.060  0.24223 
0.02123  1.060  0.24231 
0.02139  1.060  0.24238 
0.02156  1.060  0.24246 
0.02172  1.060  0.24253 
0.02189  1.060  0.24260 
0.02206  1.060  0.24268 
0.02222  1.060  0.24275 
0.02239  1.060  0.24282 
0.02255  1.060  0.24289 
0.02272  1.060  0.24296 
0.02288  1.060  0.24303 
0.02305  1.060  0.24310 
0.02321  1.060  0.24317 
